PID,Civic Address,Contact,Community,Pad Fee,Term,Source,Listing,lat,lon,Website,satellite,Streetview,Municipality,Zone Code,Zone Description,Width,Depth,Lot Size,Gross Taxes,BCA Description,2024 Assessed Land Value,2024 Assessed Total Value,Transacted,Transacted Year,Transaction Details
005-044-677,2530 FREEPORT RD Rural BC,,,,,,,,,,,,Rural,R7,Manufactured Home Park Zone,-,-,865101.6,3735.96,MOBILE HOME PARK,554000,638500,,,
011-727-314,2165 WALSH RD Rural BC V9X 1M6,,,,,,,,,,,,Rural,RS6 (Subdivision District D),Residential 6 Zone,-,-,313327.08,-,MOBILE HOME PARK,2176000,2417100,,,
023-065-541,1050 BOWLBY RD Rural BC,,,,,,,,,,,,Rural,MHP-1.7,Manufactured Home Park 1.7,-,-,150717.6,-,MOBILE HOME PARK,607000,1376000,,,
004-849-558,15 ROBSON RD Rural BC V0E 2K0,,,,,,,,,,,,Rural,R5,Residential Manufactured Home Community,-,-,132030.36,-,MOBILE HOME PARK,456000,515400,,,
002-871-378,8890 SWANSHORE RD Rural BC V0E 2K2,,,,,,,,,,,,Rural,MHP1,Manufactured Home Park 1 Zone,-,-,268765.2,-,MOBILE HOME PARK,898000,950200,,,
024-697-915,2741 PRINCETON KAML HY Rural BC,,,,,,,,,,,,Rural,C-42278,RECREATIONAL COMMERCIALBylaw No. 2278,-,-,953528.4,-,MOBILE HOME PARK,2046500,3369500,,,
023-057-211,MAIN ST N Rural BC V0X 1N6,,,,,,,,,,,,Rural,,,-,-,63684.72,-,MOBILE HOME PARK,509000,613000,,,
003-492-338,240 HARRY RD Rural BC V0N 1V5,,,,,,,,,,,,Rural,C3RM2,Commercial ThreeResidential Multiple Two,-,-,189486,4311.78,MOBILE HOME PARK,1157000,1194200,,,
009-156-291,6331 HIGHWAY 3 Rural BC V0H 1H9,,,,,,,,,,,,Rural,C1,Commercial 1,-,-,145054.8,-,MOBILE HOME PARK,399000,833000,,,
011-965-762,1561 KITSUL RD Rural BC,,,,,,,,,,,,Rural,RS 1,Settlement Area 1,-,-,1085079.6,3345.97,MOBILE HOME PARK,137000,699000,,,
015-231-224,3889 MULLER AV Rural BC V8G 4L2,,,,,,,,,,,,Rural,,,-,-,495277.2,17504.07,MOBILE HOME PARK,2090000,2453000,,,
004-580-061,2379 RED BLUFF RD Rural BC V2J 6B9,,,,,,,,,,,,Rural,R 4,Mobile Home Park,-,-,100188,1887.7,MOBILE HOME PARK,250000,296200,,,
014-673-860,2737 BROADWATER RD Rural BC,,,,,,,,,,,,Rural,R1R5,Suburban ResidentialManufactured Home Park,-,-,405979.2,-,MOBILE HOME PARK,617000,1005000,,,
030-066-565,500 16TH AV Rural BC,,,,,,,,,,,,Rural,MHP,Manufactured Home Park,-,-,1571514.12,-,MOBILE HOME PARK,4294000,5253000,,,
001-582-712,2488 HARPER RANCH-PINAN Rural BC V0E 3E1,,,,,,,,,,,,Rural,CR-1C-4MH-1,COUNTRY RESIDENTIALRECREATIONAL COMMERCIALMANUFACTURED HOME PARK,-,-,522720,-,MOBILE HOME PARK,873700,1752700,,,
012-885-452,1005 BC SPRUCE RD Rural BC,,,,,,,,,,,,Rural,R7,Manufactured Home Park Zone,-,-,47480.4,301.81,MOBILE HOME PARK,30700,46700,,,
010-852-883,GARVIE RD Rural BC,,,,,,,,,,,,Rural,R7,Manufactured Home Park Zone,-,-,43560,201.22,MOBILE HOME PARK,16400,31200,,,
010-852-948,HIGHWAY 27 Rural BC,,,,,,,,,,,,Rural,R7,Manufactured Home Park Zone,-,-,15681.6,101.86,MOBILE HOME PARK,5200,15800,,,
007-981-856,2087 QUEENSWAY DR Rural BC V8G 3W7,,,,,,,,,,,,Rural,,,-,-,745747.2,3740.46,MOBILE HOME PARK,244000,505000,,,
008-794-839,9010 SHOOK RD Rural BC V2V 7M1,,,,,,,,,,,,Rural,R-4,Rural 4,-,-,126324,3991.99,MOBILE HOME PARK,1245000,1508000,,,
006-826-954,9256 HWY 97C Rural BC V1K 1M6,,,,,,,,,,,,Rural,RL-1,RURAL,-,-,752281.2,-,MOBILE HOME PARK,407000,433400,,,
027-338-649,2815 PRINCETON KAML HY Rural BC V0E 2A0,,,,,,,,,,,,Rural,MH-1,MANUFACTURED HOME PARK,-,-,1582229.88,-,MOBILE HOME PARK,1149000,2124000,,,
006-126-979,22409 CHILCOTIN HWY 20 Rural BC,,,,,,,,,,,,Rural,RS 1,Settlement Area 1,-,-,410291.64,523.13,MOBILE HOME PARK,36100,106500,,,
001-029-142,A11.25-920 WHITTAKER RD Rural BC,,,,,,,,,,,,Rural,RR-4,RURAL MANUFACTURED HOME PARK 4 ZONE,-,-,2587638.24,-,MOBILE HOME PARK,10733000,11441000,,,
009-877-789,311 MERRITT SPENCES BR HY Rural BC,,,,,,,,,,,,Rural,MH-1,MANUFACTURED HOME PARK,-,-,309711.6,-,MOBILE HOME PARK,633000,1103000,,,
000-368-997,2240 FEARON RD Rural BC V9H 1C7,,,,,,,,,,,,Rural,,,-,-,47959.56,-,MOBILE HOME PARK,324000,420000,,,
026-634-147,PARK RD Rural BC,,,,,,,,,,,,Rural,,,-,-,334540.8,1380.13,MOBILE HOME PARK,168000,207700,,,
024-835-862,10325 LAKESHORE RD Rural BC V9Y 8G9,,,,,,,,,,,,Rural,,,-,-,925650,-,MOBILE HOME PARK,5350000,5810000,,,
019-104-791,2905 LOWER SIX MILE RD Rural BC V1L 6L7,,,,,,,,,,,,Rural,R5,Manufactured Home Park,-,-,226076.4,-,MOBILE HOME PARK,2310000,2420000,,,
003-263-690,1510 TRANS CANADA HY Rural BC V0E 2W2,,,,,,,,,,,,Rural,MHP,MHP - Mobile Home Park,-,-,820191.24,-,MOBILE HOME PARK,3225000,4651000,,,
005-468-922,1901 RYAN RD E Rural BC V9M 4E1,,,,,,,,,,,,Rural,MHP,Mobile Home Park,-,-,688248,-,MOBILE HOME PARK,3731000,4284000,,,
000-598-577,3920 ISLAND HY W Rural BC V9K 2C2,,,,,,,,,,,,Rural,RS6 (Subdivision District D),Residential 6 Zone,-,-,250470,-,MOBILE HOME PARK,2489000,2641000,,,
028-671-171,135 BRINKWORTHY RD Rural BC V8K 1S2,,,,,,,,,,,,Rural,R3(a),Residential 3 zone variation (a),-,-,976266.72,43346.09,MOBILE HOME PARK,7712000,11626000,,,
009-016-546,40-470 REFLECTION LAKE RD Rural BC V0A 1H6,,,,,,,,,,,,Rural,Zone 2,Zone 2 - All Legal Uses,-,-,1971961.2,-,MOBILE HOME PARK,1799000,1922000,,,
014-172-488,6272 LOWER ELK VALLEY RD Rural BC V0B 2G3,,,,,,,,,,,,Rural,RH-1,Mobile Home Park Residential Zone,-,-,1425108.96,-,MOBILE HOME PARK,2028000,2301000,,,
012-330-833,39232 CARIBOO HY Rural BC,,,,,,,,,,,,Rural,Hixon-Residential  (Hixon)Agriculture/Resource 1  (Ag/Res1)Industrial-Light  (Ind-L),,-,-,48787.2,960.51,MOBILE HOME PARK,137000,144200,,,
024-920-215,37 VAVENBY BRIDGE RD Rural BC,,,,,,,,,,,,Rural,MH-1RL-1,MANUFACTURED HOME PARKRURAL,-,-,768398.4,3782.13,MOBILE HOME PARK - ABOVE AVERAGE,454000,632000,,,
018-749-739,2797 PEAVINE RD Rural BC,,,,,,,,,,,,Rural,MH-1,MANUFACTURED HOME PARK,-,-,274428,1755.51,MOBILE HOME PARK,104000,337000,,,
030-915-627,8193 WEST COAST RD Rural BC V9Z 1H3,,,,,,,,,,,,Rural,RM,Mobile Home Park,-,-,392911.2,-,MOBILE HOME PARK,2719000,3122000,,,
006-740-723,4935 BROUGHTON ST Rural BC,,,,,,,,,,,,Rural,,,-,-,281833.2,-,MOBILE HOME PARK,1924000,2065000,,,
006-827-471,6549 WILDMARE SUBDIV Rural BC V0C 1J0,,,,,,,,,,,,Rural,MHP,Manufactured Home Park Zone,-,-,1078545.6,10026.46,MOBILE HOME PARK,1503200,1988400,,,
001-349-881,1572 SEABIRD RD Rural BC V9G 1L3,,,,,,,,,,,,Rural,RS6 (Subdivision District D),Residential 6 Zone,-,-,566715.6,-,MOBILE HOME PARK,5011000,5298000,,,
025-184-172,1427 DOG CREEK RD Rural BC,,,,,,,,,,,,Rural,R 4,Mobile Home Park,-,-,839401.2,13068.37,MOBILE HOME PARK,1820000,2154000,,,
011-898-453,6310 STICKLE RD Rural BC V1B 3V1,,,,,,,,,,,,Rural,R5,Residential Manufactured Home Community,-,-,318859.2,-,MOBILE HOME PARK,3107000,3527000,,,
003-239-527,3100 RINVOLD RD Rural BC,,,,,,,,,,,,Rural,MHP-1.1,Manufactured Home Park 1.1,-,-,141134.4,-,MOBILE HOME PARK,1041000,1188000,,,
024-589-811,1700 ALBERNI HY Rural BC,,,,,,,,,,,,Rural,MHP-1.6C-3,Manufactured Home Park 1.6Commercial 3,-,-,418698.72,-,MOBILE HOME PARK,1688200,1939200,,,
007-887-469,1748 ALBERNI HY Rural BC V0R 1M0,,,,,,,,,,,,Rural,MHP-1.4C-3,Manufactured Home Park 1.4Commercial 3,-,-,213879.6,-,MOBILE HOME PARK,416000,2530000,,,
008-589-097,2055 KOKSILAH RD Rural BC V9L 6E2,,,,,,,,,,,,Rural,MP-1,Manufactured Home Park,-,-,187743.6,-,MOBILE HOME PARK,1910000,2096000,,,
014-108-003,3063 HORNSBERGER RD Rural BC V1E 4M1,,,,,,,,,,,,Rural,RH,RH - Rural Holdings,-,-,6534000,-,MOBILE HOME PARK,1487000,1554900,,,
024-228-788,34-604 ALMBERG RD Rural BC,,,,,,,,,,,,Rural,,,-,-,1496852.28,-,MOBILE HOME PARK,1229000,1355000,,,
015-359-417,PARK RD Rural BC,,,,,,,,,,,,Rural,,,-,-,4163726.16,2988.02,MOBILE HOME PARK,430000,520000,,,
024-898-651,50705 TRANS CANADA HY Rural BC V0K 1C0,,,,,,,,,,,,Rural,,,-,-,605701.8,7105.67,MOBILE HOME PARK,847000,1021000,,,
006-559-018,3591 OLD VERNON RD Rural BC V1X 6P4,,,,,,,,,,,,Rural,RMP,Manufactured Home Park,-,-,522720,-,MOBILE HOME PARK,5185000,5761000,,,
008-592-497,537 BEGBIE RD Rural BC V0E 2X1,,,,,,,,,,,,Rural,,,-,-,173107.44,-,MOBILE HOME PARK,1273000,1389000,,,
003-463-796,5581 MAYFAIR RD Rural BC V1E 4M3,,,,,,,,,,,,Rural,MHP1,MHP1 - Manufactured Home Park 1,-,-,154768.68,-,MOBILE HOME PARK,757000,799600,,,
016-039-408,150 TAMARAC AV Rural BC V0G 1L1,,,,,,,,,,,,Rural,MHP,Manufactured Home Park,-,-,342381.6,-,MOBILE HOME PARK,958000,1078000,,,
008-045-631,9773 STEPHENSON RD Rural BC V0B 1M5,,,,,,,,,,,,Rural,RH-1,Mobile Home Park Residential Zone,-,-,467877.96,-,MOBILE HOME PARK,1570000,1687000,,,
015-171-094,8495 DINCEY RD Rural BC,,,,,,,,,,,,Rural,RES-1,Recreation Accommodation Zone,-,-,909532.8,-,MOBILE HOME PARK,319000,353100,,,
003-755-851,459 HUEY RD Rural BC V0X 1W0,,,,,,,,,,,,Rural,RSM1,Residential Manufactured Home Park Zone,-,-,402494.4,-,MOBILE HOME PARK,884000,957800,,,
004-411-765,1655 ALBERNI HY Rural BC,,,,,,,,,,,,Rural,,,-,-,169448.4,-,MOBILE HOME PARK,1103000,1218000,,,
007-301-341,2764 DURRELL RD Rural BC,,,,,,,,,,,,Rural,R 4-1,Special Exception R 4-1,-,-,1045440,2770.02,MOBILE HOME PARK,479000,585000,,,
004-063-821,9267 SHOOK RD Rural BC,,,,,,,,,,,,Rural,R-4,Rural 4,-,-,304920,12605.95,MOBILE HOME PARK,3776000,4762000,,,
031-462-065,1930 SETTERLAND RD Rural BC V0H 1E3,,,,,,,,,,,,Rural,R6,Manufactured Home Park 6,-,-,138869.28,-,MOBILE HOME PARK,436000,459100,,,
006-754-007,2155 COMMODORE CR Rural BC V2G 5C9,,,,,,,,,,,,Rural,R 4,Mobile Home Park,-,-,212572.8,4506.81,MOBILE HOME PARK,515000,714000,,,
008-506-442,OFFICE-1322 DOG CREEK RD Rural BC V2G 3G9,,,,,,,,,,,,Rural,R 4,Mobile Home Park,-,-,675180,10975.41,MOBILE HOME PARK,1132000,1795000,,,
013-352-091,2124 30TH AV S Rural BC,,,,,,,,,,,,Rural,R-MP,Manufactured Home Park Residential,-,-,262666.8,-,MOBILE HOME PARK,1341000,1421500,,,
015-441-881,803 HODGSON RD Rural BC,,,,,,,,,,,,Rural,R 4,Mobile Home Park,-,-,704408.76,15534.33,MOBILE HOME PARK,2109000,2491000,,,
005-969-433,1238 FORD RD Rural BC V0E 1N2,,,,,,,,,,,,Rural,MH-1,MANUFACTURED HOME PARK,-,-,359805.6,3018.73,MOBILE HOME PARK,781000,863900,,,
031-317-910,916 AIRPORT RD Rural BC V0G 1Z0,,,,,,,,,,,,Rural,,,-,-,941854.32,-,MOBILE HOME PARK,1412000,1816000,,,
015-306-003,3024 PERRIER RD Rural BC V1L 6Z3,,,,,,,,,,,,Rural,,,-,-,65732.04,-,MOBILE HOME PARK,150000,295000,,,
023-399-457,1265 CHERRY POINT RD Rural BC V0R 1N2,,,,,,,,,,,,Rural,R-1,Rural Village Manufactured Home Park Zone,-,-,433770.48,-,MOBILE HOME PARK,2459000,3234000,,,
008-094-187,282 HIGHWAY 97B Rural BC,,,,,,,,,,,,Rural,C2,Highway and Tourist Commercial,-,-,151588.8,-,MOBILE HOME PARK,326000,813000,,,
016-543-238,15-560 SODA CREEK RD Rural BC V2G 5E7,,,,,,,,,,,,Rural,C 1,General Commercial,-,-,1611720,10190.98,MOBILE HOME PARK,1074000,1627000,,,
018-870-546,1753 KENWORTH ST Rural BC V8G 4P2,,,,,,,,,,,,Rural,,,-,-,53186.76,1497.48,MOBILE HOME PARK,183000,200400,,,
014-066-637,5-3959 SUNNYBRAE CANOE POINT RD Rural BC V0E 2X1,,,,,,,,,,,,Rural,,,-,-,413820,-,MOBILE HOME PARK,2161000,2795000,,,
008-668-752,3258 ALBERNI HY Rural BC V9Y 8G4,,,,,,,,,,,,Rural,,,-,-,233307.36,-,MOBILE HOME PARK,757000,1033000,,,
009-469-664,6-2221 QUARTZ AV Rural BC V2J 4N6,,,,,,,,,,,,Rural,R 4-4,Special Exception R 4-4,-,-,143312.4,2214.61,MOBILE HOME PARK,81600,342600,,,
012-287-458,634 ELM ST Rural BC V2J 3X1,,,,,,,,,,,,Rural,R 4,Mobile Home Park,-,-,217800,5301.07,MOBILE HOME PARK,695000,830000,,,
013-094-688,7785 KENNEDY RD Rural BC,,,,,,,,,,,,Rural,,,-,-,367210.8,-,MOBILE HOME PARK,442000,614000,,,
012-896-268,426 NOAKES RD Rural BC,,,,,,,,,,,,Rural,,,-,-,451717.2,-,MOBILE HOME PARK,315000,334500,,,
013-685-775,1150 WEST FRASER RD Rural BC V2J 6H7,,,,,,,,,,,,Rural,R 4,Mobile Home Park,-,-,317552.4,3714.93,MOBILE HOME PARK,87400,506400,,,
026-023-075,8228 WEST COAST RD Rural BC V9Z 1E6,,,,,,,,,,,,Rural,RM,Mobile Home Park,-,-,473497.2,-,MOBILE HOME PARK,1307000,1539000,,,
016-380-487,6776 HIGHWAY 93/95 Rural BC,,,,,,,,,,,,Rural,R-MP,Manufactured Home Park Residential,-,-,121968,-,MOBILE HOME PARK,435000,491700,,,
005-755-972,13392 227 RD Rural BC,,,,,,,,,,,,Rural,R-4,Residential 4 Zone,-,-,201247.2,1162.7,MOBILE HOME PARK,137900,213400,,,
000-751-804,4140 ISLAND HY S Rural BC V9H 1B6,,,,,,,,,,,,Rural,,,-,-,31363.2,-,MOBILE HOME PARK,217000,311800,,,
024-450-618,4980 LANDON RD Rural BC,,,,,,,,,,,,Rural,MH-1,MANUFACTURED HOME PARK,-,-,436906.8,-,MOBILE HOME PARK,209000,470000,,,
013-364-090,LAKE DR Rural BC,,,,,,,,,,,,Rural,RR5,Rural Resource 5,-,-,98010,1873.05,MOBILE HOME PARK,167000,301000,,,
010-621-181,1150 RIVERBANK RD Rural BC,,,,,,,,,,,,Rural,R7,Manufactured Home Park Zone,-,-,435600,3250.89,MOBILE HOME PARK,253000,496000,,,
005-894-352,6-12601 HIGHWAY 16 E Rural BC V0J 2X2,,,,,,,,,,,,Rural,R7,Manufactured Home Park Zone,-,-,496584,3661.69,MOBILE HOME PARK,440000,830000,,,
013-153-315,2917 GEORAMA RD Rural BC V1L 6Y7,,,,,,,,,,,,Rural,,,-,-,141570,-,MOBILE HOME PARK,722000,793800,,,
030-120-110,5137 HIGHWAY 3 Rural BC V0G 1Z0,,,,,,,,,,,,Rural,,,-,-,320732.28,-,MOBILE HOME PARK,532000,628900,,,
004-844-301,1420 TRANS CANADA HY Rural BC V0E 2W2,,,,,,,,,,,,Rural,MHP,MHP - Mobile Home Park,-,-,328878,-,MOBILE HOME PARK,1900000,2250000,,,
024-009-288,12842 OLD HOPE RD Rural BC,,,,,,,,,,,,Rural,MHP,Manufactured Home Park Zone,-,-,1684465.2,12185.34,MOBILE HOME PARK,1981000,2670000,,,
012-895-130,9762 ERMACORA RD Rural BC V1C 7E1,,,,,,,,,,,,Rural,R-MP,Manufactured Home Park Residential Zone,-,-,217800,-,MOBILE HOME PARK,1158000,1230400,,,
008-748-144,HIGHWAY 3 Rural BC,,,,,,,,,,,,Rural,RH-1CG-6,Mobile Home Park Residential ZoneService Commercial Zone,-,-,37505.16,-,MOBILE HOME PARK,183200,194800,,,
008-766-665,2575 ENEFER RD Rural BC V9X 1W7,,,,,,,,,,,,Rural,RU4 (Subdivision District D),Rural 4 Zone,-,-,1245816,-,MOBILE HOME PARK,2559000,2832600,,,
023-420-324,1240 WILKINSON RD Rural BC V9M 3X8,,,,,,,,,,,,Rural,MHP,Mobile Home Park,-,-,345735.72,-,MOBILE HOME PARK,3673000,4103000,,,
010-024-662,1885 QUEENSWAY DR Rural BC V8G 3X1,,,,,,,,,,,,Rural,,,-,-,389862,13146.81,MOBILE HOME PARK,1546000,1840000,,,
004-988-272,3319 KOFOED DR Rural BC V8G 3P8,,,,,,,,,,,,Rural,,,-,-,107593.2,6728.68,MOBILE HOME PARK,233000,893000,,,
008-066-515,9265 GEORGE FRONTAGE RD Rural BC V0J 2X1,,,,,,,,,,,,Rural,R7R5,Manufactured Home Park ZoneCountry Residential Zone,-,-,724881.96,2033.71,MOBILE HOME PARK,473000,682000,,,
009-255-168,453 TAYLOR MILL RD Rural BC V0X 1W0,,,,,,,,,,,,Rural,RSM1,Residential Manufactured Home Park Zone,-,-,245242.8,-,MOBILE HOME PARK,371000,924000,,,
007-302-878,3028 PIGEON RD Rural BC,,,,,,,,,,,,Rural,R 4,Mobile Home Park,-,-,507038.4,2854.78,MOBILE HOME PARK,395000,485900,,,
006-129-226,2157 REGENT RD Rural BC V9J 1K6,,,,,,,,,,,,Rural,R-1,Residential One,-,-,963111.6,-,MOBILE HOME PARK,3357600,3923600,,,
004-253-051,959 ENDERBY MABEL LAKE RD Rural BC V0E 1V5,,,,,,,,,,,,Rural,R5,Residential Manufactured Home Community,-,-,315810,-,MOBILE HOME PARK,1068000,1146200,,,
000-048-330,1805 SCHAFERS RD Rural BC,,,,,,,,,,,,Rural,MHP-1.2,Manufactured Home Park 1.2,-,-,98881.2,-,MOBILE HOME PARK,941000,1410000,,,
026-466-112,16-651 ROSEDALE RD Rural BC,,,,,,,,,,,,Rural,R5,Manufactured Home Park,-,-,120661.2,-,MOBILE HOME PARK,1018000,1338000,,,
003-899-055,4072 LAC LA HACHE STATION RD Rural BC,,,,,,,,,,,,Rural,R 4,Mobile Home Park,-,-,775368,4466.97,MOBILE HOME PARK,242000,800000,,,
009-395-458,1707 OBERG JOHNSON RD Rural BC V0A 1H1,,,,,,,,,,,,Rural,,,-,-,130680,-,MOBILE HOME PARK,218000,310200,,,
004-204-981,47762 OLD BOSTON BAR RD Rural BC V0K 1C0,,,,,,,,,,,,Rural,,,-,-,35719.2,1307.06,MOBILE HOME PARK,89200,139800,,,
013-642-499,3871 KAML VERNON HY Rural BC,,,,,,,,,,,,Rural,SH-1,SMALL HOLDING,-,-,1328972.04,-,MOBILE HOME PARK,500200,810200,,,
013-411-756,2916 GEORAMA RD Rural BC V1L 6Y7,,,,,,,,,,,,Rural,,,-,-,77101.2,-,MOBILE HOME PARK,779000,858000,,,
001-469-215,3455 HIGHWAY 3 Rural BC V0X 1N1,,,,,,,,,,,,Rural,,,-,-,169884,-,MOBILE HOME PARK,1162000,1291000,,,
011-939-443,4619 QUEENSWAY DR Rural BC V8G 3X5,,,,,,,,,,,,Rural,,,-,-,346737.6,10710.73,MOBILE HOME PARK,1234000,1494000,,,
013-696-921,6240 HIGHWAY 3 Rural BC V0G 1Z0,,,,,,,,,,,,Rural,,,-,-,1272823.2,-,MOBILE HOME PARK,606000,725000,,,
017-911-648,2057 LOFF RD Rural BC V1N 4N2,,,,,,,,,,,,Rural,R5,Manufactured Home Park,-,-,1176120,-,MOBILE HOME PARK,807000,856900,,,
011-998-687,7950 WALLACE RD Rural BC,,,,,,,,,,,,Rural,CR,Country Residential,-,-,202989.6,-,MOBILE HOME PARK,531000,553200,,,
005-118-701,3616 LARCH AV Rural BC,,,,,,,,,,,,Rural,,,-,-,443005.2,11821.99,MOBILE HOME PARK,1456000,1635000,,,
006-773-338,146 WILLOW CT Rural BC V0H 1T2,,,,,,,,,,,,Rural,RSM1CT1,Low Density Residential Manufactured Home Park ZoneTourist Commercial Zone,-,-,145490.4,-,MOBILE HOME PARK,958300,1403300,,,
007-866-640,6062 RANCHERO DR Rural BC,,,,,,,,,,,,Rural,MHP1,MHP1 - Manufactured Home Park 1,-,-,46609.2,-,MOBILE HOME PARK,376000,391500,,,
007-907-940,95 MOUNTAIN VIEW RD Rural BC,,,,,,,,,,,,Rural,RR1MHPRC2,Rural Residential 1 (RR1)Mobile Home Park (MHP)Recreation Commercial 2 (RC2),-,-,341946,2064.77,MOBILE HOME PARK,372000,407000,,,
004-129-512,2465 APOLLO DR Rural BC V9P 9K2,,,,,,,,,,,,Rural,CD43,Schooner Bay Manor Seniors MHP CD Zone,-,-,645994.8,-,MOBILE HOME PARK,6400000,7090000,,,
001-849-051,1269 YELLOWHEAD HY S Rural BC,,,,,,,,,,,,Rural,MH-1,MANUFACTURED HOME PARK,-,-,296643.6,2142.52,MOBILE HOME PARK,174000,376000,,,
019-046-014,1755 SHERBURN RD Rural BC,,,,,,,,,,,,Rural,RR-4,Rural Manufactured Home Park,-,-,1840410,-,MOBILE HOME PARK,11417000,12035000,,,
008-582-432,3668 HILBORN RD Rural BC V2J 3P7,,,,,,,,,,,,Rural,RR 2R 4,Rural 2Mobile Home Park,-,-,987069.6,9806.58,MOBILE HOME PARK,1331200,1562200,,,
016-360-303,CEDAR AV Rural BC,,,,,,,,,,,,Rural,,,-,-,57063.6,-,MOBILE HOME PARK,187000,201600,,,
015-305-996,3214 HIGHWAY 6 Rural BC,,,,,,,,,,,,Rural,,,-,-,38332.8,-,MOBILE HOME PARK,172500,219300,,,
009-262-245,45955 SLEEPY HOLLOW RD Rural BC V2R 5A7,,,,,,,,,,,,Rural,MHP,Manufactured Home Park,-,-,245678.4,7192.66,MOBILE HOME PARK,2113000,2652000,,,
002-943-760,6588 HIGHWAY 97A Rural BC V0E 1V3,,,,,,,,,,,,Rural,R5NU,Residential Manufactured Home CommunityNon-Urban,-,-,671303.16,-,MOBILE HOME PARK,2773000,2956000,,,
008-630-615,1-1 WINDOM DR Salmo BC,,,,,,,,,,,,Salmo,R-3,Mobile Home Park,-,-,317552.4,-,MOBILE HOME PARK,1508000,1718000,,,
015-489-523,12-1117 GLENDALE AV Salmo BC,,,,,,,,,,,,Salmo,R-3,Mobile Home Park,-,-,82328.4,-,MOBILE HOME PARK,449000,480400,,,
004-551-982,2261 9 AV SW Salmon Arm BC V1E 1E5,,,,,,,,,,,,Salmon Arm,C-5,Tourist Commercial Zone,-,-,65340,-,MOBILE HOME PARK,1684000,1692500,,,
002-469-081,2500 HIGHWAY 97B SE Salmon Arm BC,,,,,,,,,,,,Salmon Arm,R-6,Mobile Home Park Residential Zone,-,-,1410037.2,-,MOBILE HOME PARK,8112000,8621000,,,
013-862-731,4061 11 AV NE Salmon Arm BC V1E 1C7,,,,,,,,,,,,Salmon Arm,C-5R-6,Tourist Commercial ZoneMobile Home Park Residential Zone,-,-,162043.2,-,MOBILE HOME PARK,1002000,1236000,,,
008-817-898,7-6670 TRANS CANADA HY NE Salmon Arm BC,,,,,,,,,,,,Salmon Arm,R-6,Mobile Home Park Residential Zone,-,-,403365.6,-,MOBILE HOME PARK,1277000,1527000,,,
008-039-500,1361 30 ST SE Salmon Arm BC V1E 2N4,,,,,,,,,,,,Salmon Arm,R-6,Mobile Home Park Residential Zone,-,-,855082.8,-,MOBILE HOME PARK,5963000,6935000,,,
024-374-091,4811 10A AV NE Salmon Arm BC V1E 1C5,,,,,,,,,,,,Salmon Arm,R-6,Mobile Home Park Residential Zone,-,-,222809.4,-,MOBILE HOME PARK,1722000,1971000,,,
018-562-931,3350 10 AV NE Salmon Arm BC V1E 1J6,,,,,,,,,,,,Salmon Arm,R-6,Mobile Home Park Residential Zone,-,-,1162180.8,-,MOBILE HOME PARK,10503000,11357000,,,
007-297-211,4191 11 AV NE Salmon Arm BC V1E 1C6,,,,,,,,,,,,Salmon Arm,C-5R-6,Tourist Commercial ZoneMobile Home Park Residential Zone,-,-,171190.8,-,MOBILE HOME PARK,1378000,1690700,,,
002-489-899,5080 20 AV NE Salmon Arm BC V1E 1C4,,,,,,,,,,,,Salmon Arm,R-6,Mobile Home Park Residential Zone,-,-,202118.4,-,MOBILE HOME PARK,975000,1013400,,,
010-310-282,5161 63 AV NE Salmon Arm BC,,,,,,,,,,,,Salmon Arm,R-6,Mobile Home Park Residential Zone,-,-,689990.4,-,MOBILE HOME PARK,2723000,2842000,,,
012-089-443,5288 SELMA PARK RD Sechelt BC V7Z 0C2,,,,,,,,,,,,Sechelt,R-5,RESIDENTIAL 5 ZONE,-,-,185565.6,8106.7,MOBILE HOME PARK,2076000,2170300,,,
009-452-249,4116 BROWNING RD Sechelt BC V7Z 0A3,,,,,,,,,,,,Sechelt,R-5,RESIDENTIAL 5 ZONE,-,-,396396,13193.1,MOBILE HOME PARK,3282000,3598000,,,
012-339-172,5575 MASON RD Sechelt BC V7Z 0K9,,,,,,,,,,,,Sechelt,R-5,RESIDENTIAL 5 ZONE,-,-,267894,10473.77,MOBILE HOME PARK,2517000,2588600,,,
011-409-053,4514 SUNSHINE COAST HY Sechelt BC V7Z 0G9,,,,,,,,,,,,Sechelt,R-5,RESIDENTIAL 5 ZONE,-,-,105850.8,5506.61,MOBILE HOME PARK,1061000,1293000,,,
031-026-389,1705 HILLIER RD E Sicamous BC,,,,,,,,,,,,Sicamous,MHP,Mobile Home Park,-,-,195889.32,-,MOBILE HOME PARK - ABOVE AVERAGE,1234000,1640000,,,
019-123-302,1225 EAGLE PASS WY Sicamous BC,,,,,,,,,,,,Sicamous,MHP,Mobile Home Park,-,-,118396.08,-,MOBILE HOME PARK,770000,806900,,,
010-333-860,469 MAIN ST Sicamous BC,,,,,,,,,,,,Sicamous,MHP,Mobile Home Park,-,-,114998.4,-,MOBILE HOME PARK,1391000,1439900,,,
010-831-649,201 MARTIN ST Sicamous BC V0E 2V1,,,,,,,,,,,,Sicamous,MHP,Mobile Home Park,-,-,44561.88,-,MOBILE HOME PARK,389000,402500,,,
005-330-904,2036 SOLSQUA-SICAMOUS RD Sicamous BC V0E 2V4,,,,,,,,,,,,Sicamous,MHP,Mobile Home Park,-,-,259617.6,-,MOBILE HOME PARK,822000,922000,,,
